period,reporterDesc,partnerDesc,flowDesc,primaryValue
2024,Armenia,Dominica,Import,51617.67
2024,Armenia,Dominican Rep.,Import,634890.66
2024,Armenia,Ecuador,Import,25538558.18
2024,Armenia,El Salvador,Import,135053.1
2024,Armenia,Ethiopia,Import,1197958.67
2024,Armenia,Eritrea,Import,9040.5
2024,Armenia,Estonia,Import,2261454.09
2024,Armenia,Faeroe Isds,Import,14000
2024,Armenia,Fiji,Import,9849.01
2024,Armenia,Finland,Import,34442016.7
2024,Armenia,France,Import,147718156
2024,Armenia,French Polynesia,Import,777.88
2024,Armenia,Fr. South Antarctic Terr.,Import,932.05
2024,Armenia,Georgia,Import,162152319
2024,Armenia,Gambia,Import,13.97
2024,Armenia,State of Palestine,Import,363032.61
2024,Armenia,Germany,Import,372542748.4
2024,Armenia,Ghana,Import,210268.24
2024,Armenia,Kiribati,Import,376.41
2024,Armenia,Greece,Import,49954274.43
2024,Armenia,Greenland,Import,550387.72
2024,Armenia,Guatemala,Import,317449.52
2024,Armenia,Guinea,Import,1938.64
2024,Armenia,Guyana,Import,240.16
2024,Armenia,Haiti,Import,1103.42
2024,Armenia,Honduras,Import,331410.25
2024,Armenia,"China, Hong Kong SAR",Import,1475322.06
2024,Armenia,Hungary,Import,34521865.83
2024,Armenia,Iceland,Import,4603408.81
2024,Armenia,Indonesia,Import,54799325.15
2024,Armenia,Iran,Import,628513679.6
2024,Armenia,Iraq,Import,407981.8
2024,Armenia,Ireland,Import,17210379.76
2024,Armenia,Israel,Import,13431261.74
2024,Armenia,Italy,Import,349249302.3
2024,Armenia,Côte d'Ivoire,Import,875862.01
2024,Armenia,Jamaica,Import,3702.6
2024,Armenia,Japan,Import,108421600.3
2024,Armenia,Kazakhstan,Import,29990189.9
2024,Armenia,Jordan,Import,1243178.17
2024,Armenia,Kenya,Import,370952.68
2024,Armenia,Dem. People's Rep. of Korea,Import,216928.71
2024,Armenia,Rep. of Korea,Import,97505340.7
2024,Armenia,Kuwait,Import,197251.33
2024,Armenia,Kyrgyzstan,Import,508714.99
2024,Armenia,Lao People's Dem. Rep.,Import,461908.71
2024,Armenia,Lebanon,Import,4440767.42
2024,Armenia,Lesotho,Import,285545.26
2024,Armenia,Latvia,Import,5741955.38
2024,Armenia,Libya,Import,8158567.7
2024,Armenia,Lithuania,Import,4626286.78
2024,Armenia,Luxembourg,Import,1538794.31
2024,Armenia,"China, Macao SAR",Import,106.52
2024,Armenia,Madagascar,Import,234366.62
2024,Armenia,Malawi,Import,3923583.19
2024,Armenia,Malaysia,Import,29807123.55
2024,Armenia,Mali,Import,14836.26
2024,Armenia,Malta,Import,26913835.41
2024,Armenia,Mauritania,Import,7279.8
2024,Armenia,Mauritius,Import,608303.07
2024,Armenia,Mexico,Import,58304636.86
2024,Armenia,Mongolia,Import,53141.02
2024,Armenia,Rep. of Moldova,Import,3620068.17
2024,Armenia,Montenegro,Import,540805.94
2024,Armenia,Montserrat,Import,57.46
2024,Armenia,Morocco,Import,6853327.71
2024,Armenia,Mozambique,Import,4528259.2
2024,Armenia,Oman,Import,555858.59
2024,Armenia,Namibia,Import,1419.32
2024,Armenia,Nauru,Import,2080.77
2024,Armenia,Nepal,Import,20125.99
2024,Armenia,Netherlands,Import,68825715.84
2024,Armenia,Curaçao,Import,239156315.4
2024,Armenia,Vanuatu,Import,242.53
2024,Armenia,New Zealand,Import,19829933.74
2024,Armenia,Nicaragua,Import,183488.4
2024,Armenia,Nigeria,Import,11357.85
2024,Armenia,"Other Europe, nes",Import,73445208.61
2024,Armenia,Niue,Import,35437.8
2024,Armenia,Norway,Import,8421021.12
2024,Armenia,N. Mariana Isds,Import,178.91
2024,Armenia,Palau,Import,3631.51
2024,Armenia,Pakistan,Import,11493778.94
2024,Armenia,Panama,Import,22927.87
2024,Armenia,Papua New Guinea,Import,189598.07
2024,Armenia,Paraguay,Import,356269.84
2024,Armenia,Peru,Import,3890753.08
2024,Armenia,Philippines,Import,3441421.98
2024,Armenia,Poland,Import,69089169.28
2024,Armenia,Portugal,Import,12673041.63
2024,Armenia,Timor-Leste,Import,42
2024,Armenia,Qatar,Import,68680.13
2024,Armenia,Romania,Import,35374250.39
2024,Armenia,Russian Federation,Import,9238855441
2024,Armenia,Rwanda,Import,55733.25
2024,Armenia,Saint Barthélemy,Import,2230.95
2024,Armenia,Anguilla,Import,31298.01
2024,Armenia,San Marino,Import,478680.37
2024,Armenia,Saudi Arabia,Import,2957567.07
2024,Armenia,Senegal,Import,2394.37
2024,Armenia,Serbia,Import,8136760.02
2024,Armenia,Sierra Leone,Import,144119.09
2024,Armenia,India,Import,232830454.7
2024,Armenia,Singapore,Import,5304942.38
2024,Armenia,Slovakia,Import,14410430.1
2024,Armenia,Viet Nam,Import,881064889
2024,Armenia,Slovenia,Import,18160729.11
2024,Armenia,Somalia,Import,1169.87
2024,Armenia,South Africa,Import,19647696.06
2024,Armenia,Zimbabwe,Import,21159023.85
2024,Armenia,Spain,Import,78783174.03
2024,Armenia,Sudan,Import,119399.43
2024,Armenia,Suriname,Import,27751.09
2024,Armenia,Eswatini,Import,32.59
2024,Armenia,Sweden,Import,27454104.73
2024,Armenia,Switzerland,Import,54182835.26
2024,Armenia,Syria,Import,483070.37
2024,Armenia,Tajikistan,Import,251674.98
2024,Armenia,Thailand,Import,65601196.34
2024,Armenia,Tokelau,Import,407.47
2024,Armenia,Trinidad and Tobago,Import,19111.58
2024,Armenia,United Arab Emirates,Import,82016023.82
2024,Armenia,Tunisia,Import,4015783.72
2024,Armenia,Türkiye,Import,334278916.2
2024,Armenia,Turkmenistan,Import,1721656.05
2024,Armenia,Tuvalu,Import,183.15
2024,Armenia,Uganda,Import,1149874.83
2024,Armenia,Ukraine,Import,82206740.41
2024,Armenia,North Macedonia,Import,2900997.94
2024,Armenia,Egypt,Import,183757785.5
2024,Armenia,United Kingdom,Import,83372572.35
2024,Armenia,United Rep. of Tanzania,Import,1232955.11
2024,Armenia,USA,Import,273167031.8
2024,Armenia,Burkina Faso,Import,519.11
2024,Armenia,Uruguay,Import,10732.42
2024,Armenia,Uzbekistan,Import,22880374.96
2024,Armenia,Venezuela,Import,3204.98
2024,Armenia,Samoa,Import,333.78
2024,Armenia,Zambia,Import,252439.21
2024,Barbados,World,Import,2164607919
2024,Barbados,Andorra,Import,4379.5
2024,Barbados,Antigua and Barbuda,Import,634721.5
2024,Barbados,Argentina,Import,771397.5
2024,Barbados,Australia,Import,4069099
2024,Barbados,Austria,Import,3779898
2024,Barbados,Bahamas,Import,99020.5
2024,Barbados,Bahrain,Import,358
2024,Barbados,Bangladesh,Import,503216.5
2024,Barbados,Barbados,Import,433742.5
2024,Barbados,Belgium,Import,6835289.5
2024,Barbados,Bermuda,Import,111587.5
2024,Barbados,Bosnia Herzegovina,Import,11850.5
2024,Barbados,Brazil,Import,12692367
2024,Barbados,Belize,Import,5283498.5
2024,Barbados,Br. Virgin Isds,Import,882579
2024,Barbados,Bulgaria,Import,102231
2024,Barbados,Belarus,Import,38627.5
2024,Barbados,Cambodia,Import,1116
2024,Barbados,Canada,Import,45422319.5
2024,Barbados,Cayman Isds,Import,21353763
2024,Barbados,Central African Rep.,Import,800
2024,Barbados,Sri Lanka,Import,89179
2024,Barbados,Chile,Import,2231358
2024,Barbados,China,Import,90639975
2024,Barbados,Cocos Isds,Import,125
2024,Barbados,Colombia,Import,9038342
2024,Barbados,Costa Rica,Import,17077782.5
2024,Barbados,Croatia,Import,532.5
2024,Barbados,Cuba,Import,43619.5
2024,Barbados,Cyprus,Import,1043678
2024,Barbados,Czechia,Import,319711.5
2024,Barbados,Denmark,Import,5072246.5
2024,Barbados,Dominica,Import,868738.5
2024,Barbados,Dominican Rep.,Import,23776141.5
2024,Barbados,Ecuador,Import,1067205
2024,Barbados,El Salvador,Import,198117
2024,Barbados,Estonia,Import,38209
2024,Barbados,Finland,Import,353345
2024,Barbados,France,Import,21044697.5
2024,Barbados,Germany,Import,22662170
2024,Barbados,Ghana,Import,254186
2024,Barbados,Gibraltar,Import,2707
2024,Barbados,Greece,Import,501852.5
2024,Barbados,Grenada,Import,836002
2024,Barbados,Guatemala,Import,1369758.5
2024,Barbados,Guyana,Import,10055071
2024,Barbados,Haiti,Import,11763.5
2024,Barbados,Honduras,Import,125702.5
2024,Barbados,"China, Hong Kong SAR",Import,11661719.5
2024,Barbados,Hungary,Import,577876.5
2024,Barbados,Iceland,Import,23048.5
2024,Barbados,Indonesia,Import,2683854
2024,Barbados,Ireland,Import,3084108.5
2024,Barbados,Israel,Import,363248.5
2024,Barbados,Italy,Import,15538593
2024,Barbados,Côte d'Ivoire,Import,43966.5
2024,Barbados,Jamaica,Import,32604394.5
2024,Barbados,Japan,Import,60751194.5
2024,Barbados,Kazakhstan,Import,113.5
2024,Barbados,Jordan,Import,5700
2024,Barbados,Kenya,Import,5042.5
2024,Barbados,Dem. People's Rep. of Korea,Import,806588
2024,Barbados,Rep. of Korea,Import,7564033
2024,Barbados,Kuwait,Import,3640.5
2024,Barbados,Lebanon,Import,48414.5
2024,Barbados,Latvia,Import,157324
2024,Barbados,Liberia,Import,2800
2024,Barbados,Lithuania,Import,987342
2024,Barbados,Luxembourg,Import,9963.5
2024,Barbados,Madagascar,Import,3298
2024,Barbados,Malaysia,Import,3408712.5
2024,Barbados,Malta,Import,293702
2024,Barbados,Mauritius,Import,1471
2024,Barbados,Mexico,Import,9913132
2024,Barbados,"Other Asia, nes",Import,3498545.5
2024,Barbados,Rep. of Moldova,Import,5215.5
2024,Barbados,Montserrat,Import,167782.5
2024,Barbados,Morocco,Import,170231.5
2024,Barbados,Oman,Import,12829
2024,Barbados,Netherlands,Import,128850629
2024,Barbados,Curaçao,Import,3078787
2024,Barbados,Aruba,Import,7360
2024,Barbados,Sint Maarten,Import,79881
2024,Barbados,New Zealand,Import,17005762.5
2024,Barbados,Niger,Import,6600
2024,Barbados,Nigeria,Import,12103
2024,Barbados,Norway,Import,3590667
2024,Barbados,Marshall Isds,Import,22214.5
2024,Barbados,Pakistan,Import,485524.5
2024,Barbados,Panama,Import,49699792
2024,Barbados,Paraguay,Import,103128.5
2024,Barbados,Peru,Import,1441053
2024,Barbados,Philippines,Import,25487
2024,Barbados,Poland,Import,1323633
2024,Barbados,Portugal,Import,1217515
2024,Barbados,Qatar,Import,92178
2024,Barbados,Romania,Import,10631
2024,Barbados,Saint Helena,Import,137
2024,Barbados,Saint Kitts and Nevis,Import,564187.5
2024,Barbados,Anguilla,Import,350902.5
2024,Barbados,Saint Lucia,Import,6059496
2024,Barbados,Saint Vincent and the Grenadines,Import,6837413
2024,Barbados,Saudi Arabia,Import,184302
2024,Barbados,Senegal,Import,1536.5
2024,Barbados,Serbia,Import,708
2024,Barbados,Seychelles,Import,36736
2024,Barbados,India,Import,14486833
2024,Barbados,Singapore,Import,2626579.5
2024,Barbados,Slovakia,Import,11480.5
2024,Barbados,Viet Nam,Import,852358
2024,Barbados,Slovenia,Import,210530.5
2024,Barbados,South Africa,Import,2081923.5
2024,Barbados,Zimbabwe,Import,115155
2024,Barbados,Spain,Import,12868494.5
2024,Barbados,Suriname,Import,5839174
2024,Barbados,Eswatini,Import,232.5
2024,Barbados,Sweden,Import,8936504
2024,Barbados,Switzerland,Import,2368473.5
2024,Barbados,Thailand,Import,12124284.5
2024,Barbados,Tokelau,Import,117000
2024,Barbados,Tonga,Import,17913.5
2024,Barbados,Trinidad and Tobago,Import,456974785
2024,Barbados,United Arab Emirates,Import,1242189
2024,Barbados,Türkiye,Import,15902828
2024,Barbados,Turks and Caicos Isds,Import,48321.5
2024,Barbados,Uganda,Import,1960.5
2024,Barbados,Ukraine,Import,60285
2024,Barbados,Egypt,Import,597225.5
2024,Barbados,United Kingdom,Import,100592155
2024,Barbados,United Rep. of Tanzania,Import,11190
2024,Barbados,USA,Import,833661149
2024,Barbados,Uruguay,Import,5487177.5
2024,Barbados,Venezuela,Import,43103
2024,Barbados,Samoa,Import,87317
2024,Barbados,Zambia,Import,146
2024,Barbados,"Areas, nes",Import,822.5
2024,Belgium,World,Import,3.66891E+11
2024,Belgium,Afghanistan,Import,1540164.151
2024,Belgium,Albania,Import,4792770.448
2024,Belgium,Antarctica,Import,18279.317
2024,Belgium,Algeria,Import,528072239.1
2024,Belgium,American Samoa,Import,2063.147
2024,Belgium,Andorra,Import,2853441.15
2024,Belgium,Angola,Import,569508975.6
2024,Belgium,Antigua and Barbuda,Import,384279.321
2024,Belgium,Azerbaijan,Import,31115051.35
2024,Belgium,Argentina,Import,262336945.2
2024,Belgium,Australia,Import,1057315358
2024,Belgium,Austria,Import,2736650105
2024,Belgium,Bahamas,Import,1284395.917
2024,Belgium,Bahrain,Import,117510302.9
2024,Belgium,Bangladesh,Import,449230565.8
2024,Belgium,Armenia,Import,106947940.7
2024,Belgium,Barbados,Import,51320.009
2024,Belgium,Belgium,Import,30995.534
2024,Belgium,Bermuda,Import,653.595
2024,Belgium,Bhutan,Import,44062.799
2024,Belgium,Bolivia (Plurinational State of),Import,27062140.67
2024,Belgium,Bosnia Herzegovina,Import,30895265.16
2024,Belgium,Botswana,Import,725114452
2024,Belgium,Brazil,Import,1200826207
2024,Belgium,Belize,Import,221289.6
2024,Belgium,Br. Indian Ocean Terr.,Import,350.031
2024,Belgium,Solomon Isds,Import,747439.775
2024,Belgium,Br. Virgin Isds,Import,182469.235
2024,Belgium,Brunei Darussalam,Import,4538.865
2024,Belgium,Bulgaria,Import,971239969
2024,Belgium,Myanmar,Import,164560162.5
2024,Belgium,Burundi,Import,4567088.938
2024,Belgium,Belarus,Import,3634082.621
2024,Belgium,Cambodia,Import,57254814.3
2024,Belgium,Cameroon,Import,106354393.3
2024,Belgium,Canada,Import,2518406413
2024,Belgium,Cabo Verde,Import,4307.43
2024,Belgium,Cayman Isds,Import,543.507
2024,Belgium,Central African Rep.,Import,10282244.1
2024,Belgium,Sri Lanka,Import,168289875.4
2024,Belgium,Chad,Import,272659.139
2024,Belgium,Chile,Import,336960372.8
2024,Belgium,China,Import,12853076691
2024,Belgium,Christmas Isds,Import,102756.005
2024,Belgium,Cocos Isds,Import,46311.261
2024,Belgium,Colombia,Import,132773776.7
2024,Belgium,Comoros,Import,224402.429
2024,Belgium,Congo,Import,23620444.73
2024,Belgium,Dem. Rep. of the Congo,Import,442950740.4
2024,Belgium,Cook Isds,Import,20610.775
2024,Belgium,Costa Rica,Import,596267075
2024,Belgium,Croatia,Import,220872531.7
2024,Belgium,Cuba,Import,25665976.53
2024,Belgium,Cyprus,Import,26560363.14
2024,Belgium,Czechia,Import,4747796944
2024,Belgium,Benin,Import,526602.382
2024,Belgium,Denmark,Import,1751257568
2024,Belgium,Dominica,Import,38989.498
2024,Belgium,Dominican Rep.,Import,66978969.21
2024,Belgium,Ecuador,Import,109719223.1
2024,Belgium,El Salvador,Import,10279276.84
2024,Belgium,Equatorial Guinea,Import,1224729.012
2024,Belgium,Ethiopia,Import,26622795.73
2024,Belgium,Eritrea,Import,11100.353
2024,Belgium,Estonia,Import,267326345
2024,Belgium,Faeroe Isds,Import,29682.152
2024,Belgium,Falkland Isds (Malvinas),Import,295.468
2024,Belgium,South Georgia and the South Sandwich Islands,Import,0.032
2024,Belgium,Fiji,Import,30257.783
2024,Belgium,Finland,Import,1523044703
2024,Belgium,France,Import,42142799285
2024,Belgium,French Polynesia,Import,522334.816
2024,Belgium,Fr. South Antarctic Terr.,Import,28749.107
2024,Belgium,Djibouti,Import,338351.006
2024,Belgium,Gabon,Import,111315668.1
2024,Belgium,Georgia,Import,35874091.53
2024,Belgium,Gambia,Import,145569.933
2024,Belgium,State of Palestine,Import,429019.571
2024,Belgium,Germany,Import,49440627213
2024,Belgium,Ghana,Import,199165988.1
2024,Belgium,Gibraltar,Import,7228640.04
2024,Belgium,Kiribati,Import,0.195
2024,Belgium,Greece,Import,326138507.8
2024,Belgium,Greenland,Import,36.011
2024,Belgium,Grenada,Import,375.034
2024,Belgium,Guam,Import,51448.866
2024,Belgium,Guatemala,Import,41213612.07
2024,Belgium,Guinea,Import,23289523.37
2024,Belgium,Guyana,Import,202079894.4
2024,Belgium,Haiti,Import,821288.245
2024,Belgium,Heard Island and McDonald Islands,Import,180.563
2024,Belgium,Holy See (Vatican City State),Import,29426.743
2024,Belgium,Honduras,Import,113278441.6
2024,Belgium,"China, Hong Kong SAR",Import,150343084.2
2024,Belgium,Hungary,Import,2307166378
2024,Belgium,Iceland,Import,39758974.74
2024,Belgium,Indonesia,Import,583008339.8
2024,Belgium,Iran,Import,18267698.57
2024,Belgium,Iraq,Import,12209420.6
2024,Belgium,Ireland,Import,10100730416
2024,Belgium,Israel,Import,642250802.6
2024,Belgium,Italy,Import,16862224756
2024,Belgium,Côte d'Ivoire,Import,426185089.2
2024,Belgium,Jamaica,Import,294666.986
2024,Belgium,Japan,Import,8553755351
2024,Belgium,Kazakhstan,Import,94384543.9
2024,Belgium,Jordan,Import,70377467.63
2024,Belgium,Kenya,Import,31222713.68
2024,Belgium,Dem. People's Rep. of Korea,Import,345298.925
2024,Belgium,Rep. of Korea,Import,2556921638
2024,Belgium,Kuwait,Import,101516127.5
2024,Belgium,Kyrgyzstan,Import,81477.694
2024,Belgium,Lao People's Dem. Rep.,Import,30213235.46
2024,Belgium,Lebanon,Import,10127898.95
2024,Belgium,Lesotho,Import,294141886.6
2024,Belgium,Latvia,Import,150237908.9
2024,Belgium,Liberia,Import,17998042.06
2024,Belgium,Libya,Import,139287719.9
2024,Belgium,Lithuania,Import,389261598.5
2024,Belgium,Luxembourg,Import,1459159134
2024,Belgium,"China, Macao SAR",Import,4430255.298
2024,Belgium,Madagascar,Import,15493579.55
2024,Belgium,Malawi,Import,18161417.84
2024,Belgium,Malaysia,Import,1303107969
2024,Belgium,Maldives,Import,770672.162
2024,Belgium,Mali,Import,1010867.096
2024,Belgium,Malta,Import,90957937.76
2024,Belgium,Mauritania,Import,7437399.561
2024,Belgium,Mauritius,Import,15542609.8
2024,Belgium,Mexico,Import,2181352998
2024,Belgium,"Other Asia, nes",Import,1403775552
2024,Belgium,Mongolia,Import,361454.32
2024,Belgium,Rep. of Moldova,Import,9735155.436
2024,Belgium,Montenegro,Import,2097579.069
2024,Belgium,Montserrat,Import,13569.306
2024,Belgium,Morocco,Import,943747567.3
2024,Belgium,Mozambique,Import,7329264.211
2024,Belgium,Oman,Import,37949702.19
2024,Belgium,Namibia,Import,457682268.7
2024,Belgium,Nauru,Import,1448.247
2024,Belgium,Nepal,Import,3171141.495
2024,Belgium,Netherlands,Import,87426875822
2024,Belgium,Curaçao,Import,1189505.267
2024,Belgium,Aruba,Import,10476.761
2024,Belgium,Sint Maarten,Import,23783.644
2024,Belgium,Bonaire,Import,3191749.023
2024,Belgium,New Caledonia,Import,2451569.802
2024,Belgium,Vanuatu,Import,1192.415
2024,Belgium,New Zealand,Import,540397820.3
2024,Belgium,Nicaragua,Import,58771591.82
2024,Belgium,Niger,Import,20390.511
2024,Belgium,Nigeria,Import,376183398.8
2024,Belgium,"Other Europe, nes",Import,165078826.2
2024,Belgium,Niue,Import,7.23
2024,Belgium,Norfolk Isds,Import,157552.415
2024,Belgium,"Other Africa, nes",Import,14074.464
2024,Belgium,Norway,Import,7158695380
2024,Belgium,N. Mariana Isds,Import,850.102
2024,Belgium,United States Minor Outlying Islands,Import,1613741.95
2024,Belgium,FS Micronesia,Import,1205.241
2024,Belgium,Marshall Isds,Import,539215.719
2024,Belgium,Palau,Import,43967.799
2024,Belgium,Pakistan,Import,205360112.4
2024,Belgium,Panama,Import,2450172.081
2024,Belgium,Papua New Guinea,Import,35475800.95
2024,Belgium,Paraguay,Import,6411942.582
2024,Belgium,Peru,Import,184345212.9
2024,Belgium,Philippines,Import,151953769.8
2024,Belgium,Pitcairn,Import,901.266
